Timestamp,Motor Name,Voltage,Horsepower,Speed,Status
2024-07-31 00:44:00,TEBC Induction motor v1,219.22958724505864,98.19811121481872,1793.3851449277015,faulty
2024-07-31 00:46:00,TEBC Induction motor v1,225.6105835257291,99.7427015056442,1795.7749618806513,safe
2024-07-31 00:48:00,TEBC Induction motor v1,212.36548851737865,98.8913808364822,1798.5273615789397,faulty
2024-07-31 00:50:00,TEBC Induction motor v1,222.79842042655048,99.24172634895002,1793.5020195195657,safe
2024-07-31 00:52:00,TEBC Induction motor v1,212.8670657481809,97.45209954218136,1792.6798868250442,faulty
2024-07-31 00:54:00,TEBC Induction motor v1,228.8933783409917,95.92674293489692,1790.618891688429,safe
2024-07-31 00:56:00,TEBC Induction motor v1,220.43696643500144,99.97907646479815,1798.213034776981,safe
2024-07-31 00:58:00,TEBC Induction motor v1,218.29323879981047,95.64677880519348,1793.7966644320668,faulty
2024-07-31 01:00:00,TEBC Induction motor v1,215.2911122420925,97.35728659677132,1795.7155019541694,faulty
2024-07-31 01:02:00,TEBC Induction motor v1,225.48467378868435,95.34046549621053,1799.8355541817125,safe
2024-07-31 01:04:00,TEBC Induction motor v1,219.12300664433096,99.7192542867541,1790.0159457060429,faulty
2024-07-31 01:06:00,TEBC Induction motor v1,221.36867897737295,99.8246247042422,1791.4545014069886,safe
2024-07-31 01:08:00,TEBC Induction motor v1,210.3757960087271,98.59694531001986,1797.7911099401936,faulty
2024-07-31 01:10:00,TEBC Induction motor v1,222.35270994151756,96.74996421815084,1798.0512748520784,safe
2024-07-31 01:12:00,TEBC Induction motor v1,222.2419144544484,96.27191200558812,1797.6924711903275,safe
2024-07-31 01:14:00,TEBC Induction motor v1,222.33867993749516,96.32651662268523,1795.3699889104282,safe
2024-07-31 01:16:00,TEBC Induction motor v1,228.8749615702925,95.63647012710037,1799.7885698102305,safe
2024-07-31 01:18:00,TEBC Induction motor v1,223.63640598206968,97.6290447653836,1793.9618455999532,safe
2024-07-31 01:20:00,TEBC Induction motor v1,217.1901580114757,95.7090863785074,1796.019436981131,faulty
2024-07-31 01:22:00,TEBC Induction motor v1,218.7406390759868,96.58365333276728,1790.6336900454885,faulty
2024-07-31 01:24:00,TEBC Induction motor v1,223.9526239185453,98.13353237979553,1794.0985744990735,safe
2024-07-31 01:26:00,TEBC Induction motor v1,211.20450943258535,98.63771804795375,1797.225000875099,faulty
2024-07-31 01:28:00,TEBC Induction motor v1,223.33533430891336,95.1213635231103,1792.387388407707,safe
2024-07-31 01:30:00,TEBC Induction motor v1,223.4127573923632,97.1505799218837,1799.4382758907316,safe
2024-07-31 01:32:00,TEBC Induction motor v1,214.2076512214768,98.26062297421068,1796.8678336764328,faulty
2024-07-31 01:34:00,TEBC Induction motor v1,212.57852595309703,99.26622988079257,1792.8757538285756,faulty
2024-07-31 01:36:00,TEBC Induction motor v1,216.30856701848367,97.3766239110604,1797.6899892270585,faulty
2024-07-31 01:38:00,TEBC Induction motor v1,217.2742154188525,99.84602935858842,1790.831647718081,faulty
2024-07-31 01:40:00,TEBC Induction motor v1,221.4039354083576,96.32816273770725,1799.7477442251045,safe
2024-07-31 01:42:00,TEBC Induction motor v1,218.7720302692464,95.0675435331336,1790.4928525907355,faulty
2024-07-31 01:44:00,TEBC Induction motor v1,229.76747676118453,97.41876432350868,1799.3345589114872,safe
2024-07-31 01:46:00,TEBC Induction motor v1,212.04089621496053,96.2805689751001,1792.5285387774827,faulty
2024-07-31 01:48:00,TEBC Induction motor v1,214.17753512189668,99.11858836011584,1797.5782410769089,faulty
2024-07-31 01:50:00,TEBC Induction motor v1,213.22619035769992,96.16386336090557,1790.000736994331,faulty
2024-07-31 01:52:00,TEBC Induction motor v1,223.062166509308,96.55314609145653,1792.542400891796,safe
2024-07-31 01:54:00,TEBC Induction motor v1,215.06583205079565,98.95613715509556,1797.4910060664972,faulty
2024-07-31 01:56:00,TEBC Induction motor v1,219.32621545712607,98.5757162601268,1795.3233607089733,faulty
2024-07-31 01:58:00,TEBC Induction motor v1,214.88851184003207,97.79025618328632,1791.149521496371,faulty
2024-07-31 02:00:00,TEBC Induction motor v1,213.1793916729104,98.5247403096138,1793.9362974583728,faulty
2024-07-31 02:02:00,TEBC Induction motor v1,212.2075028232861,97.09318431785012,1793.7554935508454,faulty
2024-07-31 02:04:00,TEBC Induction motor v1,223.12659178930548,95.02655023807334,1795.6816224418094,safe
2024-07-31 02:06:00,TEBC Induction motor v1,212.76365902697228,95.05677564256096,1796.679770724602,faulty
2024-07-31 02:08:00,TEBC Induction motor v1,213.93164723360107,97.55610893786844,1798.4083024241224,faulty
2024-07-31 02:10:00,TEBC Induction motor v1,217.3745034132193,95.416454898595,1794.9723139697735,faulty
2024-07-31 02:12:00,TEBC Induction motor v1,226.4198645969587,95.25537740084629,1793.9202171730517,safe
2024-07-31 02:14:00,TEBC Induction motor v1,211.9420255158612,99.82758319568735,1791.4397653409535,faulty
2024-07-31 02:16:00,TEBC Induction motor v1,226.7588981499761,99.29501319829028,1798.0482296498972,safe
2024-07-31 02:18:00,TEBC Induction motor v1,211.9219681578793,95.76013613604783,1797.1337040541457,faulty
2024-07-31 02:20:00,TEBC Induction motor v1,229.52918930026792,95.00332109295104,1794.0867739745468,safe
2024-07-31 02:22:00,TEBC Induction motor v1,219.373024032954,99.70833897694878,1795.1843230994266,faulty
2024-07-31 02:24:00,TEBC Induction motor v1,229.53522176380676,96.39162649160058,1796.6518284441188,safe
2024-07-31 02:26:00,TEBC Induction motor v1,222.09691039490093,95.92948801427748,1791.6480558984754,safe
2024-07-31 02:28:00,TEBC Induction motor v1,224.78527158796604,98.45754053915768,1790.2719779440793,safe
2024-07-31 02:30:00,TEBC Induction motor v1,210.7837558450864,95.54451869420664,1793.1750369918668,faulty
2024-07-31 02:32:00,TEBC Induction motor v1,215.6561392515282,96.323247990014,1795.9558501963616,faulty
2024-07-31 02:34:00,TEBC Induction motor v1,212.40393122426337,99.87547340106023,1794.8660609128146,faulty
2024-07-31 02:36:00,TEBC Induction motor v1,215.9228039504429,98.19731387237005,1796.9255462686313,faulty
2024-07-31 02:38:00,TEBC Induction motor v1,212.37455437908488,97.60338895741276,1798.1968980557454,faulty
2024-07-31 02:40:00,TEBC Induction motor v1,216.3596635878795,96.98959307417468,1794.8844246673027,faulty
2024-07-31 02:42:00,TEBC Induction motor v1,218.2852598902934,98.872504774421,1791.3426702371785,faulty
2024-07-31 02:44:00,TEBC Induction motor v1,211.28294992697568,95.70478738261846,1798.5062799979896,faulty
2024-07-31 02:46:00,TEBC Induction motor v1,223.8494423874004,99.83668901018493,1795.7499032727412,safe
2024-07-31 02:48:00,TEBC Induction motor v1,221.3320290841315,99.30561504032892,1797.3993748078287,safe
2024-07-31 02:50:00,TEBC Induction motor v1,215.3077898187889,98.08828491284622,1797.046646536083,faulty
2024-07-31 02:52:00,TEBC Induction motor v1,220.464961069334,95.2145309520128,1799.6821177133124,safe
2024-07-31 02:54:00,TEBC Induction motor v1,211.87881021516884,98.50427824723867,1792.9530732233582,faulty
2024-07-31 02:56:00,TEBC Induction motor v1,221.5189299111236,99.5664217044274,1797.0530677277927,safe
2024-07-31 02:58:00,TEBC Induction motor v1,228.58592395152428,97.62288533739311,1793.656763331259,safe
2024-07-31 03:00:00,TEBC Induction motor v1,216.37137904902647,96.77112410913632,1793.9541072091863,faulty
2024-07-31 03:02:00,TEBC Induction motor v1,223.3482075992736,95.60138672489737,1792.3059463665872,safe
2024-07-31 03:04:00,TEBC Induction motor v1,212.63595724808783,98.77450552068784,1793.4401017565085,faulty
2024-07-31 03:06:00,TEBC Induction motor v1,224.3265440823713,99.42510925605905,1799.482967516583,safe
2024-07-31 03:08:00,TEBC Induction motor v1,215.788121858944,95.50125872037924,1792.925708469476,faulty
2024-07-31 03:10:00,TEBC Induction motor v1,213.66382724014235,98.79492277376173,1792.4599060595658,faulty
2024-07-31 03:12:00,TEBC Induction motor v1,221.73025869620167,95.08530243129547,1795.831379784738,safe
2024-07-31 03:14:00,TEBC Induction motor v1,210.40215092374987,99.83527459038608,1792.5803595674176,faulty
2024-07-31 03:16:00,TEBC Induction motor v1,226.57880058434728,98.07529010317548,1794.733857255943,safe
2024-07-31 03:18:00,TEBC Induction motor v1,210.09390952385093,97.76219529495816,1798.3417625655625,faulty
2024-07-31 03:20:00,TEBC Induction motor v1,223.5563307359246,96.47974916794465,1792.3040031430717,safe
2024-07-31 03:22:00,TEBC Induction motor v1,215.4001594638433,99.64645835784891,1794.2669141218391,faulty
2024-07-31 03:24:00,TEBC Induction motor v1,224.7038804424519,96.32952813668396,1796.1048973502004,safe
2024-07-31 03:26:00,TEBC Induction motor v1,229.2437709023488,99.14073306608348,1795.4562892457348,safe
2024-07-31 03:28:00,TEBC Induction motor v1,214.9750628703992,99.92554339668564,1799.7472323741524,faulty
2024-07-31 03:30:00,TEBC Induction motor v1,221.52314668835675,98.91698322757404,1796.803702543952,safe
2024-07-31 03:32:00,TEBC Induction motor v1,221.8408386254368,97.59494960193216,1797.3994624204845,safe
2024-07-31 03:34:00,TEBC Induction motor v1,221.44503811581745,95.33037131925836,1799.6695594796674,safe
2024-07-31 03:36:00,TEBC Induction motor v1,214.4616326528124,97.36206894585536,1794.1443802522851,faulty
2024-07-31 03:38:00,TEBC Induction motor v1,229.0549802303397,97.19127973485853,1793.5537981506104,safe
2024-07-31 03:40:00,TEBC Induction motor v1,218.94250757235253,96.01398020593496,1790.438624297664,faulty
2024-07-31 03:42:00,TEBC Induction motor v1,226.92817344942256,97.11793818357152,1791.8420430651884,safe
2024-07-31 03:44:00,TEBC Induction motor v1,223.9895855063501,96.7887894204017,1792.3718963205167,safe
2024-07-31 03:46:00,TEBC Induction motor v1,215.94873901710267,95.81842130575824,1791.8350446707134,faulty
2024-07-31 03:48:00,TEBC Induction motor v1,226.2759563940496,97.20687071666244,1797.5478389319655,safe
2024-07-31 03:50:00,TEBC Induction motor v1,217.9301148169397,96.31399978162244,1795.358829812761,faulty
2024-07-31 03:52:00,TEBC Induction motor v1,227.62206394222324,97.61031210341132,1796.6763380145846,safe
2024-07-31 03:54:00,TEBC Induction motor v1,221.6254574527172,95.17580029858097,1798.2046216083938,safe
2024-07-31 03:56:00,TEBC Induction motor v1,227.63470723709705,99.53115709893642,1792.3077394128588,safe
2024-07-31 03:58:00,TEBC Induction motor v1,223.85063180155527,99.08182152759927,1793.259239398215,safe
2024-07-31 04:00:00,TEBC Induction motor v1,224.5050855963928,97.76290666255252,1797.083602670366,safe
2024-07-31 04:02:00,TEBC Induction motor v1,220.02648763853404,99.25904291378622,1793.9275894590448,safe
2024-07-31 04:04:00,TEBC Induction motor v1,229.12167269446448,99.811975369054,1790.2927094010104,safe
2024-07-31 04:06:00,TEBC Induction motor v1,222.87980398459277,95.5526114702633,1794.3495521902687,safe
2024-07-31 04:08:00,TEBC Induction motor v1,218.4771009711636,98.15415904204902,1799.0827308641542,faulty
2024-07-31 04:10:00,TEBC Induction motor v1,222.12786428255848,99.9899700046783,1794.090215115929,safe
2024-07-31 04:12:00,TEBC Induction motor v1,210.38386396618668,99.93944584666762,1793.3224891644277,faulty
2024-07-31 04:14:00,TEBC Induction motor v1,216.031496333491,98.01661496145373,1799.8952508294503,faulty
2024-07-31 04:16:00,TEBC Induction motor v1,223.2034707498537,95.64010435225408,1796.44415564237,safe
2024-07-31 04:18:00,TEBC Induction motor v1,215.80155214420887,97.91596415495265,1793.6599802647115,faulty
2024-07-31 04:20:00,TEBC Induction motor v1,222.36030857997685,95.01032317787212,1791.0201953136382,safe
2024-07-31 04:22:00,TEBC Induction motor v1,218.5753740189153,95.9945566733343,1797.878494449464,faulty
2024-07-31 04:24:00,TEBC Induction motor v1,212.709481284449,99.7806157977998,1797.0807493348775,faulty
2024-07-31 04:26:00,TEBC Induction motor v1,215.9656465191206,96.65220286301422,1799.2191579924856,faulty
2024-07-31 04:28:00,TEBC Induction motor v1,221.3992982140253,98.19195052888476,1792.17275630028,safe
2024-07-31 04:30:00,TEBC Induction motor v1,221.81745522496345,96.4042974731612,1791.1492434998822,safe
2024-07-31 04:32:00,TEBC Induction motor v1,221.4865049769916,99.73910943555796,1797.2407252640903,safe
2024-07-31 04:34:00,TEBC Induction motor v1,223.06401639714267,98.64279364974745,1792.033958419987,safe
2024-07-31 04:36:00,TEBC Induction motor v1,223.04206540003375,96.64825578790706,1791.761038377895,safe
2024-07-31 04:38:00,TEBC Induction motor v1,218.6283687086795,98.95880710590184,1793.1980733539608,faulty
2024-07-31 04:40:00,TEBC Induction motor v1,227.93093191702127,95.54082762238168,1798.1682514147844,safe
2024-07-31 04:42:00,TEBC Induction motor v1,217.35123740095796,96.9615947003273,1795.3953660510963,faulty
2024-07-31 04:44:00,TEBC Induction motor v1,218.71729850531253,96.10609063865796,1790.4585035510229,faulty
2024-07-31 04:46:00,TEBC Induction motor v1,227.83846710031344,98.41863223638023,1794.638946746593,safe
2024-07-31 04:48:00,TEBC Induction motor v1,226.12387978092173,95.51223140885963,1796.8397961136648,safe
2024-07-31 04:50:00,TEBC Induction motor v1,224.07777167080727,96.98512916141335,1795.3836843846902,safe
2024-07-31 04:52:00,TEBC Induction motor v1,212.00453774624603,96.38324865104596,1795.7245021815656,faulty
2024-07-31 04:54:00,TEBC Induction motor v1,228.38965227489348,97.53171459661904,1792.2477732839266,safe
2024-07-31 04:56:00,TEBC Induction motor v1,224.28482599098223,96.7494884025194,1798.4773933159536,safe
2024-07-31 04:58:00,TEBC Induction motor v1,229.9769401313573,98.53205288833506,1795.6139871759112,safe
2024-07-31 05:00:00,TEBC Induction motor v1,212.9889660931599,95.12288512153484,1797.1324601304068,faulty
2024-07-31 05:02:00,TEBC Induction motor v1,227.36252114736428,98.16993460652954,1799.818642170133,safe
2024-07-31 05:04:00,TEBC Induction motor v1,213.2498586935275,96.1528564484691,1794.281986576745,faulty
2024-07-31 05:06:00,TEBC Induction motor v1,222.3111912856769,96.34354514378424,1798.810666126765,safe
2024-07-31 05:08:00,TEBC Induction motor v1,212.47639965698883,99.0012780179176,1790.072810139411,faulty
2024-07-31 05:10:00,TEBC Induction motor v1,226.96016458644468,99.7778419699021,1790.3340729261513,safe
2024-07-31 05:12:00,TEBC Induction motor v1,226.14637917450025,96.58275105013544,1795.9027992172882,safe
2024-07-31 05:14:00,TEBC Induction motor v1,221.38201477229185,99.13402635184538,1793.114493955422,safe
2024-07-31 05:16:00,TEBC Induction motor v1,218.14366594452,95.51995418985616,1792.482765670197,faulty
2024-07-31 05:18:00,TEBC Induction motor v1,211.3833399091028,98.16990826503692,1792.7793535720896,faulty
2024-07-31 05:20:00,TEBC Induction motor v1,223.94857546289128,98.7551614976746,1793.184029346106,safe
2024-07-31 05:22:00,TEBC Induction motor v1,219.0708536535614,95.77988964017229,1797.2894769614345,faulty
2024-07-31 05:24:00,TEBC Induction motor v1,224.44111198940692,97.1300119383478,1795.6919597223095,safe
2024-07-31 05:26:00,TEBC Induction motor v1,227.32764651857255,99.4635358212449,1797.8903597255933,safe
2024-07-31 05:28:00,TEBC Induction motor v1,229.5104301000577,95.51789231724186,1798.3019657983505,safe
2024-07-31 05:30:00,TEBC Induction motor v1,227.1160668478522,95.09048179100738,1798.4293485930127,safe
2024-07-31 05:32:00,TEBC Induction motor v1,210.23428168370003,97.95292689523968,1794.1464414917489,faulty
2024-07-31 05:34:00,TEBC Induction motor v1,217.19956128956727,97.17765770265468,1794.212733963164,faulty
2024-07-31 05:36:00,TEBC Induction motor v1,224.5998112484812,98.99344624441952,1799.262658801406,safe
2024-07-31 05:38:00,TEBC Induction motor v1,213.4325935452288,99.61727769102052,1796.6176359460442,faulty
2024-07-31 05:40:00,TEBC Induction motor v1,220.42073212408255,96.49576822271908,1790.8046718397914,safe
2024-07-31 05:42:00,TEBC Induction motor v1,211.08675976678504,96.94202058584553,1795.4218695409247,faulty
2024-07-31 05:44:00,TEBC Induction motor v1,213.999930497928,97.43136043164655,1793.560072596349,faulty
2024-07-31 05:46:00,TEBC Induction motor v1,210.37043588921227,97.9407573021765,1799.8743498971637,faulty
2024-07-31 05:48:00,TEBC Induction motor v1,225.8739540671484,99.91926914840808,1790.136554064623,safe
2024-07-31 05:50:00,TEBC Induction motor v1,214.4784937612076,98.48665125415026,1796.1218087307057,faulty
2024-07-31 05:52:00,TEBC Induction motor v1,216.90703361393804,96.94774253672784,1797.2362309439886,faulty
2024-07-31 05:54:00,TEBC Induction motor v1,228.56162586931185,96.3188384322523,1792.8890677135737,safe
2024-07-31 05:56:00,TEBC Induction motor v1,224.0882880384707,99.72312859211064,1799.7364151825652,safe
2024-07-31 05:58:00,TEBC Induction motor v1,210.63677859062616,95.67774216554253,1798.595366270217,faulty
2024-07-31 06:00:00,TEBC Induction motor v1,213.29388312995823,98.6013292625238,1799.156528409858,faulty
2024-07-31 06:02:00,TEBC Induction motor v1,222.42956802999527,99.6269751264622,1790.1923205935154,safe
2024-07-31 06:04:00,TEBC Induction motor v1,221.54457177208332,98.3233279326722,1795.698721513148,safe
2024-07-31 06:06:00,TEBC Induction motor v1,214.75785642749017,97.1152722008306,1792.9465024195454,faulty
2024-07-31 06:08:00,TEBC Induction motor v1,228.68427995849584,95.9949546996274,1798.490286349357,safe
2024-07-31 06:10:00,TEBC Induction motor v1,222.27931911931796,96.83737661125964,1796.3284965691496,safe
2024-07-31 06:12:00,TEBC Induction motor v1,220.7126560604992,98.5343590471006,1795.388770043211,safe
2024-07-31 06:14:00,TEBC Induction motor v1,221.7981995270914,98.24767112087648,1791.145881696756,safe
2024-07-31 06:16:00,TEBC Induction motor v1,224.6024405903354,99.6398808329918,1795.402228047862,safe
2024-07-31 06:18:00,TEBC Induction motor v1,216.23889990959205,99.33430456829689,1796.3190414635642,faulty
2024-07-31 06:20:00,TEBC Induction motor v1,217.96442124432184,99.08075376133183,1799.559123093102,faulty
2024-07-31 06:22:00,TEBC Induction motor v1,214.19687497950244,99.55725437675382,1795.8505101042388,faulty
2024-07-31 06:24:00,TEBC Induction motor v1,213.72386011760676,96.38168576368524,1799.6740060174566,faulty
2024-07-31 06:26:00,TEBC Induction motor v1,228.88744779967868,96.84761770069824,1799.6160611560667,safe
2024-07-31 06:28:00,TEBC Induction motor v1,224.7910159009857,96.89946951893008,1796.502003358336,safe
2024-07-31 06:30:00,TEBC Induction motor v1,219.80917617235133,97.80225294354892,1795.0590798411808,faulty
2024-07-31 06:32:00,TEBC Induction motor v1,214.5482925594665,98.34109114771384,1794.6602174382606,faulty
2024-07-31 06:34:00,TEBC Induction motor v1,215.08712963540785,96.43358341520197,1798.903785611158,faulty
2024-07-31 06:36:00,TEBC Induction motor v1,211.16058320647755,95.09731233654652,1790.2825668297176,faulty
2024-07-31 06:38:00,TEBC Induction motor v1,218.6883325111624,96.99611191828954,1791.1380819802357,faulty
2024-07-31 06:40:00,TEBC Induction motor v1,216.23591763988205,96.542639797772,1791.0207172911914,faulty
2024-07-31 06:42:00,TEBC Induction motor v1,223.9268697763092,99.71092359509024,1797.5693532512105,safe
2024-07-31 06:44:00,TEBC Induction motor v1,217.5550367858496,99.44132520272022,1793.3965102385253,faulty
2024-07-31 06:46:00,TEBC Induction motor v1,213.5920735511927,99.30155339171708,1796.379685447407,faulty
2024-07-31 06:48:00,TEBC Induction motor v1,210.4935745678266,98.26499880472622,1796.0378290384256,faulty
2024-07-31 06:50:00,TEBC Induction motor v1,211.34499262926496,96.72144582349468,1793.8582796974254,faulty
2024-07-31 06:52:00,TEBC Induction motor v1,223.58785546997132,97.74424633699653,1795.315677222424,safe
2024-07-31 06:54:00,TEBC Induction motor v1,219.0739368911209,99.07612520358188,1796.4513853357166,faulty
2024-07-31 06:56:00,TEBC Induction motor v1,220.73158422217443,95.49305184361404,1799.4095032987814,safe
2024-07-31 06:58:00,TEBC Induction motor v1,227.93342586080684,99.00537440127653,1795.7563407286098,safe
2024-07-31 07:00:00,TEBC Induction motor v1,229.80677894793408,95.2058989566406,1796.1436751176832,safe
2024-07-31 07:02:00,TEBC Induction motor v1,214.33793968796948,99.08210515607178,1790.6785581770378,faulty
2024-07-31 07:04:00,TEBC Induction motor v1,223.261564062002,99.03781902079936,1799.5221581476012,safe
2024-07-31 07:06:00,TEBC Induction motor v1,215.266447534743,95.25503654414378,1795.280819279094,faulty
2024-07-31 07:08:00,TEBC Induction motor v1,210.41301998931456,98.13580355730927,1798.0127341985992,faulty
2024-07-31 07:10:00,TEBC Induction motor v1,225.1675730767228,97.51226537156448,1790.502910631474,safe
2024-07-31 07:12:00,TEBC Induction motor v1,216.40034301644937,95.84909751585856,1794.2091013573709,faulty
2024-07-31 07:14:00,TEBC Induction motor v1,217.669277883438,95.74189468838688,1792.569754591527,faulty
2024-07-31 07:16:00,TEBC Induction motor v1,221.7663422710721,98.86629563033512,1792.669758986886,safe
2024-07-31 07:18:00,TEBC Induction motor v1,226.6209691047238,97.83846374418422,1797.9145372996093,safe
2024-07-31 07:20:00,TEBC Induction motor v1,222.57963687182297,99.91499567458266,1796.2386672526886,safe
2024-07-31 07:22:00,TEBC Induction motor v1,227.4530131089479,99.91123888644172,1794.3974531184283,safe
2024-07-31 07:24:00,TEBC Induction motor v1,215.4708406963127,99.96333496732132,1790.105857395864,faulty
2024-07-31 07:26:00,TEBC Induction motor v1,225.96093667825127,95.59307759182884,1799.6492794294552,safe
2024-07-31 07:28:00,TEBC Induction motor v1,213.71271888611903,99.69128068481982,1799.620232533557,faulty
2024-07-31 07:30:00,TEBC Induction motor v1,229.0558331394389,96.2228480451028,1792.1755221028004,safe
2024-07-31 07:32:00,TEBC Induction motor v1,223.7497655277563,97.29106129879304,1790.4134637231657,safe
2024-07-31 07:34:00,TEBC Induction motor v1,214.3101535422712,98.78703277910864,1795.3019936301191,faulty
2024-07-31 07:36:00,TEBC Induction motor v1,228.9474118097785,96.01810466038616,1799.514108146164,safe
2024-07-31 07:38:00,TEBC Induction motor v1,224.6171161354032,97.83155802777164,1799.1039584576492,safe
2024-07-31 07:40:00,TEBC Induction motor v1,215.07883285190053,95.92908374112996,1795.846628638894,faulty
2024-07-31 07:42:00,TEBC Induction motor v1,214.26623954734964,95.52368053340646,1793.0354885065371,faulty
2024-07-31 07:44:00,TEBC Induction motor v1,220.36401427861327,95.582793062148,1793.299608837692,safe
2024-07-31 07:46:00,TEBC Induction motor v1,210.51325436109065,96.7881951742411,1798.9791355148602,faulty
2024-07-31 07:48:00,TEBC Induction motor v1,214.1494015088222,95.02327418418592,1794.9178403563558,faulty
2024-07-31 07:50:00,TEBC Induction motor v1,218.4937093750301,97.12426960600844,1791.3111622896715,faulty
2024-07-31 07:52:00,TEBC Induction motor v1,217.4833996066845,98.32098552540576,1792.484254759736,faulty
2024-07-31 07:54:00,TEBC Induction motor v1,219.27150848729624,97.00844092501994,1792.767949014675,faulty
2024-07-31 07:56:00,TEBC Induction motor v1,215.55257412589464,95.42897300259918,1791.235466849319,faulty
2024-07-31 07:58:00,TEBC Induction motor v1,221.73568692916336,95.3134443101182,1794.6304438152129,safe
2024-07-31 08:00:00,TEBC Induction motor v1,227.27711211846463,96.39058256382432,1799.16050908275,safe
2024-07-31 08:02:00,TEBC Induction motor v1,212.35063711924067,95.846563452718,1796.687825429923,faulty
2024-07-31 08:04:00,TEBC Induction motor v1,220.3475821430823,99.82547486608983,1790.7247392424886,safe
2024-07-31 08:06:00,TEBC Induction motor v1,212.64136212690303,95.75615112487044,1790.0549481780915,faulty
2024-07-31 08:08:00,TEBC Induction motor v1,224.33719362385187,99.027312187025,1792.7624766746926,safe
2024-07-31 08:10:00,TEBC Induction motor v1,217.92119405614588,97.93053970870572,1793.6269293479395,faulty
2024-07-31 08:12:00,TEBC Induction motor v1,221.30842623717015,97.84643459992148,1797.767496690468,safe
2024-07-31 08:14:00,TEBC Induction motor v1,213.6655967242816,97.56040357961892,1799.6700552393036,faulty
2024-07-31 08:16:00,TEBC Induction motor v1,212.8969551868676,99.85881538056977,1793.8756717342355,faulty
2024-07-31 08:18:00,TEBC Induction motor v1,219.7611256129791,96.8192238754582,1796.8669002981685,faulty
2024-07-31 08:20:00,TEBC Induction motor v1,217.1122547569991,98.9395787547694,1799.9490190735296,faulty
2024-07-31 08:22:00,TEBC Induction motor v1,228.80863890505623,97.7764705373348,1797.45666583875,safe
2024-07-31 08:24:00,TEBC Induction motor v1,225.3065050761393,96.97816833812864,1796.3618954908584,safe
2024-07-31 08:26:00,TEBC Induction motor v1,224.97327239701096,99.7773296665289,1790.780748541783,safe
2024-07-31 08:28:00,TEBC Induction motor v1,228.07439479491867,97.99157984682344,1793.2321520119474,safe
2024-07-31 08:30:00,TEBC Induction motor v1,211.6684487088404,95.59458471073006,1799.1339215845717,faulty
2024-07-31 08:32:00,TEBC Induction motor v1,221.0438493984481,97.08769600498428,1792.010054816809,safe
2024-07-31 08:34:00,TEBC Induction motor v1,221.68952137911535,98.90790863840805,1798.435903592732,safe
2024-07-31 08:36:00,TEBC Induction motor v1,229.23872757094455,98.46873511619609,1796.963236850805,safe
2024-07-31 08:38:00,TEBC Induction motor v1,215.84295053585095,99.58170164918288,1793.6632437083076,faulty
2024-07-31 08:40:00,TEBC Induction motor v1,214.81657559830893,96.2968869207076,1795.291742697127,faulty
2024-07-31 08:42:00,TEBC Induction motor v1,212.00587884530995,98.79096858176912,1795.428064687528,faulty
